vol,duree_s,alt_debut_ft,alt_fin_ft,TAS_moy_ms,Vz_moy_ms,gamma_moy_deg,rho_moy,D_moy_N,F_moy_N,E_meca_GJ,conso_kg,eta,rend_Jkg,TSFC,delta_atmo_K
483,1865,259.651870688,40565.968154452,168.9017840559513,6.617175086408631,2.8901605393845533,0.4661805099583557,-552.2782998060828,38056.439206034505,4.888589191822295,1591.0917711565974,0.07112209923974319,3072474.6871569064,3.760792099934856e-05,-0.26045383498860974
484,2160,74.186248768,39420.717939096,171.06421397996826,5.546054929595703,2.368297082688603,0.4634256618969654,190.20324056046448,37492.28832665803,4.892753622444843,1762.9754718459142,0.06424263270444446,2775281.732832001,3.519721442591054e-05,5.36236151879316
485,3474,315.291557264,40570.604795,175.77235871279052,3.5372850928142427,1.5419425945235883,0.39666169899029224,-116.29293257411057,34518.14769388179,5.161215763334683,2578.0873270886964,0.04634155944172112,2001955.3678823528,4.0030201507056803e-05,0.8970840846699262
486,2197,88.09617041199999,35929.327606451996,171.14398025796777,5.018917059521349,2.322025011738448,0.4657349812883874,-81.99908340020248,49061.08123259893,4.509997285470885,1735.913045102295,0.06014015829097823,2598054.8381702593,2.923285287963214e-05,8.13655437032548
487,2077,259.651870688,40561.331513904,168.6753204483242,5.938976999471314,2.4439723838930107,0.45564127858968506,39.327077313829584,33368.51517820774,4.971603989574238,1748.0632208958841,0.06583481896358902,2844064.1792270453,4.097460375430295e-05,3.983867639120089
488,3589,139.09921644,39406.808017452,179.3840347524279,3.3528653639281654,1.460294530114769,0.3931727066626083,-40.39337093372878,38637.35340158529,5.02184087447683,2623.8236355024274,0.04430416548045001,1913939.9487554405,3.792504303666588e-05,3.8799527688403757
489,3848,125.189294796,41715.855010356,175.59206217670476,3.301746335192459,1.4401798975904707,0.36780774799688937,-774.164209876827,40628.75216185002,5.153215892616364,2555.1572958746083,0.046684955604991064,2016790.082135614,3.4534582991133896e-05,-3.6538855774093286
490,2001,120.552654248,38261.557802096,167.28044317375532,5.820039459837478,2.5955144709769717,0.4638560523699691,101.73636584103643,39932.26027169482,4.751670161401972,1679.355157383317,0.06549678569401138,2829461.1419812916,3.5713797150522365e-05,6.736227991155515
491,2965,204.012184112,39411.444658,175.0725972743931,4.036786561642884,1.7340164739970196,0.40852587232637627,879.8319886439701,38383.94648163574,5.0772123934725455,2274.2442485054476,0.0516778550680964,2232483.3389417646,3.684488084081666e-05,7.533472912175379
492,2153,-13.909921644,40561.331513904,166.7002466440987,5.767213928397499,2.5042705290610376,0.4728233950493442,12.300009481392959,33827.84726711499,5.0214810919634525,1768.9914350013078,0.065708621274251,2838612.439047643,4.140957319922818e-05,3.933448682817282
493,2627,139.09921644,39402.171376904,173.132566526244,4.573483643912657,1.9604870682564213,0.4187617683567102,1014.5242623094728,40240.9755777021,5.070792713795447,2052.176122345211,0.05719755711480887,2470934.467359743,3.4469114732960937e-05,7.98025384632396
494,1140,-41.729764932,38256.921161548,151.44106391812727,10.257745028254977,4.651129699878195,0.6102537714569837,-387.059729387486,37472.45307931866,4.656253680425789,1218.5536484628467,0.08845211710278057,3821131.4588401206,3.8025994266947314e-05,5.321137366451012
495,2181,74.186248768,39411.444658,173.08722996342695,5.474765620728802,2.3725538826279093,0.4441461095125035,-631.5082619486308,38478.287303711295,4.7946754857194,1785.9781234607135,0.062144019015565655,2684621.621472436,3.7546476027448975e-05,4.304972227620311
496,4003,153.009138084,39406.808017452,177.11230191073443,3.0058113645629194,1.308123927569165,0.3938375085256209,-535.5762938306436,37198.749660634625,4.996021820897111,2793.283926725718,0.041402398143274434,1788583.5997894555,3.6318025309727445e-05,0.5480912722033952
497,2740,166.919059728,38238.374599356,171.23125322551223,4.24400934266411,1.9013316289654218,0.43047828236465424,-200.33887832126916,38941.834632513506,4.758970414009985,2102.6015219204933,0.05239288140319468,2263372.4766180106,3.7420747561609774e-05,6.296735402575094
498,3168,83.459529864,39411.444658,175.98437087289147,3.771117538167448,1.6508502584285034,0.4074775080762149,-779.65719059272,37674.76726508748,4.917724129654037,2357.7507473205096,0.04828169679696842,2085769.3016290357,3.625586807431746e-05,5.444746810791617
499,4626,227.19538685199998,41729.764932,177.67906838278776,2.746679053451717,1.1475892740341527,0.3605550759235272,-170.63299051872022,34585.48739800354,5.3097101267733064,3109.2577587840415,0.03953032079474113,1707709.8583328167,3.837667074592877e-05,-1.5365322666687007
500,4974,37.093124384,40584.514716644,177.42722447192807,2.502983267752589,1.15960406290465,0.36163649197315373,231.27872293429238,39218.94592831711,5.260149865519792,3333.4006142492544,0.03652808121772576,1578013.1086057527,3.7375511212458345e-05,5.085365302832619
501,2552,-23.18320274,38252.284521,164.56403967793682,4.598912823351202,2.0873122581878842,0.4753832487187357,-254.41596599211456,36703.364175378105,4.763863671340707,1976.6532197396036,0.05578855254959834,2410065.470142648,3.5841351152040244e-05,4.00321472403731
502,2440,23.18320274,39416.081298548,170.63544776762546,4.947299515803816,2.212852469664761,0.4363761602880595,161.14176278263974,38418.470716796495,4.8964071708493195,1961.1055614269835,0.057795337902158614,2496758.5973732523,3.7458254995700566e-05,4.274940033358401
503,3234,-46.36640548,40570.604795,170.49848683399833,3.8488810688308908,1.6611794892080205,0.44175173310664556,-404.24411213250215,31601.56364841626,5.0623412377635795,2422.307282685413,0.04837694448836356,2089884.0018973057,4.15704817893266e-05,0.9884580168181833
504,3321,180.828981372,39402.171376904,176.95896176251398,3.6062717264425403,1.5896790467914352,0.39970960996789356,384.18241547563713,38865.4342440913,5.011347208367371,2494.9717011657144,0.046494879098988105,2008578.777076286,3.663727895091902e-05,5.771424840463671
505,3768,-27.819843288,40570.604795,175.7142415119575,3.299765408811935,1.3828636114692385,0.4201845100924677,-162.57723717753186,31200.797837806123,5.13441981985162,2781.62827659175,0.04272760370064248,1845832.4798677552,4.308139525017084e-05,0.17186585252690254
506,3381,64.912967672,37102.397665095996,170.79142921314258,3.344122289770877,1.5227616906166286,0.4175832944092607,217.4966261808088,45417.58480414714,4.776483166367534,2444.2087967066036,0.045236208997853286,1954204.228707262,2.8604737926023085e-05,9.463298475757657
507,4167,245.741949044,41725.128291452,175.66490083784123,3.0399674180357343,1.3376227499303515,0.39088262118303446,-148.94001911821854,35152.41631193885,5.283593777103503,2932.86227505888,0.04170172344849372,1801514.4529749285,3.8498920648373173e-05,1.7271555221923336
508,1276,-18.546562192,40561.331513904,157.07149690077338,9.750796704707733,4.405093208372815,0.4988589870691396,-555.3298335775115,50094.58134138826,4.819858195511724,1107.1898074621897,0.10076934488631618,4353235.699088858,2.647024529019709e-05,0.8630393484809556
509,1787,60.276327124,41734.401572548,165.3927269364538,7.128709395261245,3.144205445252068,0.4612105344890778,-251.70231532068172,39936.99056523174,5.039910099017748,1464.5086749294799,0.07966124586529237,3441365.82138063,3.401355673824395e-05,2.0418986651708497
510,1823,-9.273281096,40565.968154452,172.34614305012016,6.851740008578613,2.9769054379608586,0.4328593859152308,222.37950850012786,48364.95923878564,5.041285297810468,1455.7331826563009,0.08016332959990645,3463055.8387159584,2.9073639106040182e-05,5.0609384150239745
511,2905,64.912967672,38252.284521,174.4895907980946,4.024012471366626,1.8010722414894258,0.43330057252863324,-252.50143772606086,39750.198550838504,4.801133929580487,2218.457177547319,0.050096689089081714,2164176.96864833,3.3995390662964586e-05,5.981313367317912
512,3381,125.189294796,39406.808017452,174.6005172747694,3.5444478018486456,1.5794064464648203,0.3997042050871868,-34.259278884697416,39283.691561637956,4.967048301070212,2478.8928327343983,0.04638279171001991,2003736.60187286,3.548424520790917e-05,4.558494174387757
513,1448,-4.636640548,34774.80411,157.8761206945069,7.348410643341239,3.6033956580386453,0.572839193891129,-1067.900775744066,41457.3989527803,4.270598888671952,1332.3521965664934,0.07419693982645943,3205307.8005030476,3.4533022955326235e-05,3.653618232160309
514,1958,-64.912967672,34774.80411,155.85008498929898,5.474217474342175,2.5954236524234635,0.5808971273947827,-1204.467315610052,36376.30159515121,4.238798254544026,1573.106288940117,0.06237361750832846,2694540.2763597895,3.5801944239044916e-05,3.7543415978932537
515,1778,-18.546562192,35924.690965904,169.81695073474768,6.143807120546094,2.8649669434339806,0.4795293432252748,-734.2062315402528,49208.268631328414,4.427674044460647,1465.534857350781,0.0699351872927533,3021200.0910469424,2.96570318004528e-05,9.446746207213234
516,3601,153.009138084,40565.968154452,177.06659998563188,3.4257891763966897,1.5273287093543204,0.4073354661431678,-1213.5080627042491,32337.91093824027,5.0481400408874695,2690.8160890360405,0.043427380271434314,1876062.8277259625,4.606484041968308e-05,6.268402312848613
517,3680,217.922105756,39411.444658,176.38302112659105,3.252304129475456,1.452141075825076,0.40117775563855934,-1695.4412027271187,36795.103970382974,4.869438728507008,2658.737041723514,0.04239550106570191,1831485.6460383227,3.89712884948079e-05,0.11350106441051787
518,3498,969.057874532,40556.694873356,170.56479458508366,3.459939805173823,1.5433678628210998,0.3765119140447623,-643.3194376142758,39389.81014540602,4.887792387207544,2381.56593612693,0.04750796128721617,2052343.9276077386,3.49414803398749e-05,4.354636129848902
519,3563,129.825935344,38224.464677712,177.95501370369874,3.2635840452505143,1.4441334530329164,0.41513202513915903,-858.4308498930164,34529.12042554997,4.776883313116165,2703.108170253042,0.04090698398062204,1767181.7079628722,4.214950692471909e-05,5.403231420600962
520,4089,468.300695348,41725.128291452,179.70355070678465,3.0462506692904223,1.2974778708639894,0.367045671598999,-1138.4020177429195,34231.78877668078,5.056959368845071,2912.694495631146,0.04018933150207575,1736179.1208896725,3.949134034846065e-05,1.2192088641937338
521,3779,-27.819843288,40570.604795,175.75332724769493,3.2905410595019444,1.3789536306656034,0.41981118842871196,-162.51789666972448,31206.661868054456,5.135392539438814,2787.901804469513,0.042639531676204115,1842027.7684120175,4.307314752013451e-05,0.1716995942197116
522,3362,64.912967672,37088.487743452,170.74160830637422,3.363303482172761,1.5314574293321817,0.41809288310862036,217.27373547404812,45403.51840452534,4.775156944237485,2433.773062094991,0.045417562589306626,1962038.7038580463,2.8613677284184162e-05,9.444751812661055
523,841,-18.546562192,32104.099154352,134.59996984063037,11.715274314556488,5.4949594166231845,0.7612092075112125,-439.9972458461227,39088.81538718504,3.896628402480198,1016.8974031025796,0.08870091639893249,3831879.588433884,3.570942030598166e-05,2.0871741737541005
524,3804,1015.4242800119999,42837.922022972,174.5015531854255,3.3668022198294247,1.4127031494736462,0.3873498980580992,648.5546469300599,32158.651593275903,5.4224378818902235,2836.567195610972,0.044250457245765956,1911619.7530170893,4.603325479495508e-05,9.391817004712227
525,875,-41.729764932,31635.798459004,133.5984401000655,11.138016544278031,5.3709509741538355,0.7861815340925365,-1010.4149889454682,39352.43100132296,3.8688430397471554,1015.9131169060206,0.08815375090218823,3808242.038974531,3.5526234528252984e-05,-0.9561120555535737
526,2797,111.279373152,42898.198350096,175.41355653480565,4.6574549007357655,2.004311163514707,0.3893412486371514,-131.98502592127107,35631.19137796814,5.325533999934649,2088.554498232359,0.05902467477043174,2549865.950082651,3.8356777954791376e-05,8.641752849235985
527,6515,264.288511236,11698.244102604,180.32856463657086,0.5419652239000758,0.3248305214319586,0.3603669670080742,-558.36113812385,35881.745783808714,5.497150674678663,3962.203302196441,0.03211568122706223,1387397.4290090883,4.0365566715692546e-05,6.69854217636621
528,2618,129.825935344,38256.921161548,167.77748496112753,4.450863552933983,1.9801743774059117,0.45270998124377554,225.0662129022686,33442.859901253396,4.815157702008428,2097.125098193317,0.05314989741852438,2296075.5684802537,4.098953178435342e-05,10.01043579322755
529,3398,268.925151784,41725.128291452,174.953124441135,3.7241759347078855,1.5887602075401372,0.38652666108348366,74.99057927876086,33430.61201722455,5.20361850766835,2569.5532621381153,0.046877460723162095,2025106.3032406024,4.1187569292626424e-05,0.11844666035943215
530,3609,-9.273281096,37097.761024548,175.02649423786153,3.2450054560964103,1.4881576819686182,0.412346844674363,354.07595369605036,45170.75925900507,4.8468926647161945,2567.528229156808,0.043698288566770334,1887766.0660844783,3.627982633095541e-05,8.121033025095953
531,1226,55.639686576,40570.604795,156.5396052551118,10.10174431558494,4.376173313854217,0.5735941920884849,518.2483103262534,34350.384715130785,5.018280239430266,1295.3615648869709,0.08967681115456921,3874038.24187739,4.111685262022306e-05,11.018581677494334
532,2645,13.909921644,39323.348487588,173.69019687579652,4.544962868266988,2.0508515050805487,0.4012022197987688,1322.4742561800053,46981.38767559608,5.025134702150391,1901.9033169445286,0.061161133435874995,2642160.9644298,3.0066569694261922e-05,10.077924792324533
533,3408,106.642732604,40570.604795,177.62255100491362,3.61275194878031,1.557232252020335,0.3868369002723749,-161.36554936418787,36522.646021834305,5.0942089855629105,2472.3997785688507,0.047695160514735456,2060430.9342365717,3.911500609743652e-05,4.804631758781734
534,1261,-55.639686576,32456.483836,157.33516140070205,7.931478364656283,3.8368742585620415,0.5594508245262607,1450.184033308661,51891.85287795413,4.153674756623853,1168.5601349969363,0.08228064242992872,3554523.7529729204,2.730844819260847e-05,13.629535651774049
535,1137,635.219755076,31301.960339548,146.14368129984325,8.309193947639232,4.221654478467172,0.5961430587861712,1089.3295160733855,53519.728350949175,3.896605011373088,1092.4233879250332,0.08256797783266664,3566936.642371199,2.5227761310100394e-05,10.869549325897951
536,2967,97.369451508,39411.444658,175.84471012077185,4.049971166910357,1.8017560628345868,0.40163406929312606,1053.7357439537864,40395.64325079978,5.057721516340621,2260.6336140050207,0.051789412590796405,2237302.6239224044,3.618669199119279e-05,8.42068030787862
537,3253,-41.729764932,40570.604795,176.95478729561037,3.8143232828724343,1.590392055517216,0.42293615180064614,-167.70631542774453,33714.018684380666,5.103452745977937,2461.001141304418,0.04800301724701954,2073730.3450712443,4.1920428759965024e-05,4.264444467587271
538,3436,111.279373152,39406.808017452,180.66735449771411,3.4978790488813347,1.449266756835024,0.39379130978357896,761.2332678352917,38798.70478732666,5.108653901328225,2602.4596187887405,0.04544004313911332,1963009.8636096953,3.587507450285409e-05,7.27991339302568
539,2980,74.186248768,38247.647880452,177.13944479746078,3.906224601563261,1.726007070909096,0.4247780408775808,-494.73479358260767,40455.6811018366,4.772997251733692,2301.719308225558,0.04800152959528823,2073666.0785164514,3.4532176992079915e-05,2.797984666139835
540,2460,561.033506308,41734.401572548,176.35151394032982,5.1081395764324755,2.1315764144774154,0.41767920675199566,254.2247813559967,31626.669603597013,5.1815417272741024,2088.0461520407375,0.05744274158956056,2481526.4366690163,4.5981326421284356e-05,8.227438044989904
541,2265,166.919059728,39411.444658,174.68340384961087,5.2846369546223855,2.3364066620275845,0.4362295541198095,550.5370324161548,39466.06180623975,4.963103519182673,1893.259724712335,0.060681930765781246,2621459.4090817496,3.76832800262018e-05,7.229703200384917
542,3159,64.912967672,40565.968154452,172.88907592514542,3.907257069502949,1.6952222548544853,0.4242339610453852,27.40009231140806,29984.122281956053,5.149120454443783,2412.9141348630865,0.049397780629640106,2133984.123200453,4.4783119474470845e-05,3.5076288872491266
543,2535,55.639686576,39416.081298548,171.6706245057375,4.742002903969573,2.037902797573046,0.42337151768949477,1015.1516423435205,38871.19849287494,4.999560531658662,1992.067332950726,0.05809571089700292,2509734.710750526,3.687339950335189e-05,8.454427574167134
544,2296,241.105308496,40561.331513904,164.90701779948762,5.369777022853926,2.358700555439683,0.47522505009876287,-254.34193204180175,30793.102328567467,4.919977498577553,1863.2447651074758,0.06112367529773213,2640542.7728620283,4.09184724851425e-05,2.8817486854179513
545,2218,125.189294796,39406.808017452,169.50787948284952,5.4069286525067,2.4332568978355797,0.45033925850255596,-736.2524660654122,38982.77897062768,4.828092943809001,1817.2629508734512,0.0614998565191693,2656793.8016281137,3.526269748060467e-05,2.74554242016161
546,568,-27.819843288,31918.633532432,123.91410188847514,17.228099655046385,8.539402305261063,0.7867684628495637,-729.0652628336367,57111.85378462705,3.7659711835718848,711.0450979520904,0.12260158902727238,5296388.645978167,2.2873870860102482e-05,-0.09056938364297255
547,1276,-18.546562192,40561.331513904,157.07149690077338,9.750796704707733,4.405093208372815,0.4988589870691396,-555.3298335775115,50094.58134138826,4.819858195511724,1107.1898074621897,0.10076934488631618,4353235.699088858,2.647024529019709e-05,0.8630393484809556
548,1793,0.0,38252.284521,156.1407334132586,6.539354663922408,2.9223076405454207,0.5540932286456953,-170.6015693342394,32922.95874354054,4.723222570193617,1589.5556270095872,0.06878265468268477,2971410.682291982,4.165388576252363e-05,5.47595835067989
549,2082,60.276327124,39406.808017452,171.6131136675076,5.779353349851618,2.568300179090617,0.4472597175362274,-658.7170998740075,42308.13874687172,4.805481316301637,1681.7554799212446,0.06614397560227808,2857419.746018413,3.3561406166751924e-05,3.2569552833831468
550,3634,176.19234082399998,40570.604795,174.85004098578108,3.395427621482675,1.5078092694900993,0.38707557833386586,-105.52905197472768,35506.508040800734,5.071175872129718,2639.617736350075,0.044471716020400565,1921178.1320813042,4.123712519913466e-05,4.259728966924556
551,2872,157.645778632,41734.401572548,178.54781453059312,4.420729674170281,1.8511373054919609,0.3851028418467697,1481.0583309747053,34734.87549565349,5.518578023550106,2348.213705962122,0.05440086706414662,2350117.4571711337,4.14021497935419e-05,15.613272418003712
552,3569,83.459529864,39406.808017452,175.67734251076027,3.3697497785663706,1.5103771396169967,0.38846010749245624,-29.400999919877425,40417.82967326894,4.985173254046923,2587.454592037182,0.044598861515868365,1926670.8174855132,3.4464188836847927e-05,5.999160525852639
553,1804,-9.273281096,39411.444658,160.56784074720915,6.704209762077445,2.9544764967851016,0.5595651758836814,-370.57143578693876,34727.217459457184,4.86308379861902,1635.4690592027084,0.06883125277965865,2973510.120081254,3.9732509025451955e-05,6.010678941483585
554,1285,727.952566036,40477.87198404,163.37760652846754,9.487289295887496,4.205691074355364,0.5167078647655245,-214.28073429894826,40678.89640134194,4.89741708710524,1243.4342902923945,0.09117179505233536,3938621.5462608873,3.584984768059149e-05,5.882721307577681
555,2254,97.369451508,38252.284521,168.87419058158417,5.181378956163178,2.196158509381161,0.4693388173996454,-334.37493416951514,37343.08711792535,4.766893861452372,1780.333215477989,0.06197983857857296,2677529.026594352,3.411821985818624e-05,2.5324787319651505
556,2629,171.555700276,41729.764932,175.94107989313426,4.832754761755914,2.0847482845255465,0.4015083257981413,-342.55385614925075,36651.4126111423,5.165660102550634,2040.0678934238795,0.05861347346442218,2532102.053663038,3.9032419761663445e-05,3.424912356209507
557,3004,-23.18320274,40565.968154452,171.4007385115464,4.145581322407632,1.8458159209883576,0.443741929599279,-377.9667792317501,33008.162479211256,5.085240760010622,2273.173287191028,0.051783956438792675,2237066.918155844,3.935319927477912e-05,6.866869463794771
558,4292,171.555700276,39411.444658,181.98061724143977,2.794860781061097,1.2047360863425045,0.3867958880830395,-498.89864997095964,34764.15406759561,5.059878137774567,3102.6135230416476,0.037751014709030334,1630843.8354301103,4.0794740189149423e-05,4.955325270588872
559,2356,143.735856988,38247.647880452,165.44819294125668,4.932200542324916,2.201932527305477,0.48824808341751047,-879.4064409966097,33469.97777714304,4.620773466024915,1920.0291918290038,0.05570870964138066,2406616.256507645,3.795589511017673e-05,3.9669128409082033
560,1917,166.919059728,41706.58172926,166.45390291862643,6.576522194014484,2.831900395234194,0.45968569654555874,-562.939869250315,34008.47779057913,5.01476407653929,1683.477892503736,0.06895398049991633,2978811.957596385,4.48771481487676e-05,3.438042304960886
561,3651,255.01523014,41711.218369808,177.4377283902095,3.4537653171285125,1.5240621518619772,0.3746362140846116,-902.043179233838,33862.39046192363,5.201577428864147,2684.193676364132,0.04485774852525086,1937854.736290837,4.171499664833361e-05,3.8571751731113473
562,2171,60.276327124,37093.124384,166.8582738465394,5.2213264642042185,2.366189972934114,0.47210933541032885,215.06656923729122,38560.91395741555,4.639882472688544,1771.5582863589595,0.06062723857002561,2619096.706225106,3.895037671243668e-05,7.584462778341108
563,4192,1001.514358368,40565.968154452,178.52582273327297,2.8740476607603647,1.2404719282977197,0.3661553981013502,40.456589061332245,33682.95355632418,5.064229692776808,3055.655983374705,0.03836411553606265,1657329.7911579066,4.372620578238274e-05,8.522468673781702
564,2760,-46.36640548,38247.647880452,169.45770392571004,4.248146900718248,1.8779412422919108,0.45427352407055943,-914.8528254125906,34333.65681669684,4.674316979056057,2115.261202745912,0.051152917560314766,2209806.038605598,3.8857531919375026e-05,2.2714517112967623
565,2457,60.276327124,37093.124384,158.27830360186078,4.62451879977042,2.2082767269935055,0.4525079588899285,-374.092267043342,45925.506996203745,4.568403965607865,1800.5673173491432,0.05873154020820907,2537202.536994632,2.9163408682309943e-05,3.9120553444510193
566,1709,139.09921644,38252.284521,165.430607073275,6.797677322521027,2.9862887951758177,0.5240286035215623,-1098.245661566297,35374.8734046542,4.582277318277072,1528.1345197087512,0.0694122361947513,2998608.603613256,3.697219660706722e-05,1.7420318111728172
567,2862,106.642732604,39411.444658,174.00277453058803,4.1962936681403065,1.8656075741309444,0.42433165551285706,-900.0904102284262,36755.26011367021,4.814903605155086,2082.3630203801254,0.053523857694532426,2312230.6524038007,3.7637947955791235e-05,2.1963471410706417
569,1439,839.231939188,38256.921161548,161.58651177211215,7.976609435223061,3.4926870938231183,0.5243049336772642,-92.5276681717684,38979.2233579537,4.572421953509939,1352.7387193636732,0.07824356563511504,3380122.0354369697,3.6100956663591386e-05,5.071323535919644
570,4658,-41.729764932,39406.808017452,175.55298132582013,2.5913340335546473,1.1592327533456286,0.3974198344576507,-1039.295800140694,35028.608916047284,4.930847122378291,3079.447782393289,0.03706508041385758,1601211.4738786474,3.4170217617832866e-05,2.6712310022977297
571,2338,333.838119456,39406.808017452,168.88086789583443,5.119920694227687,2.3382594860754486,0.45643108166061586,-190.49505654986496,34480.62357978933,4.915151733055012,2012.4296185023575,0.056536963798046604,2442396.8360756133,4.2750058178310025e-05,5.105554401939634
572,2066,0.0,41729.764932,159.26889541632485,6.186218179444926,2.7465898297251345,0.5379707168871221,-942.9854171664911,31659.63680801281,5.0207420548896335,1713.0430925242892,0.06784469194465118,2930890.6920089307,3.9080685683315254e-05,-1.8274592531332439
573,2215,287.471713976,35933.964246999996,174.97233747224948,4.9203613352170725,2.1431295059086524,0.48738280476592155,-109.55818829026981,37228.980249570246,4.5019374388061335,1910.4780682570236,0.05454734944026537,2356445.495819464,3.8953180402568404e-05,6.8781309031072055
574,1786,83.459529864,40570.604795,167.13765358254506,6.958962200631919,2.9890011365926505,0.4723344030236211,-294.55233326970665,38341.73932397692,4.924644337066176,1544.8720856652526,0.07379018479854113,3187735.983296977,3.652771746889395e-05,0.3617454826151015
575,2959,153.009138084,38247.647880452,171.6943100132809,3.9415271888656394,1.765557826240669,0.44030216980760006,-922.6754633310078,37227.887388422314,4.709582545903394,2237.4984465646507,0.04872321348686778,2104842.8226326876,3.636266592121956e-05,1.1271593905339072
576,2427,83.459529864,39397.534736356,165.48195137381418,4.957061379581741,2.2284044407486574,0.4365967523288199,-1944.9133806237219,42271.55063787675,4.712801846605185,1766.7127113285785,0.06174893894098077,2667554.1622503693,3.3054364615259466e-05,-0.9798031678934337
577,2523,213.285465208,38252.284521,159.12572492629548,4.60364436888525,2.140328396630325,0.4881094860591462,-815.0352673727255,34032.263308817295,4.582713774065369,1918.2606329927664,0.055300794656418475,2388994.329157278,3.443336066503051e-05,-0.6327496869829417
578,2732,199.375543564,39406.808017452,167.3196894562297,4.38452312943842,1.991877223269646,0.4525430052895463,-1080.826211161564,34242.435911678454,4.722999120929962,2070.0121231791995,0.05281547974074147,2281628.724800031,3.670454017908562e-05,-2.3116798538738257
579,3213,153.009138084,38243.011239904,171.12014825144922,3.6174209140909674,1.641162720980686,0.43398863754026695,-905.6432113589714,37773.67986448344,4.6735648324428665,2375.162215487088,0.04554820315680067,1967682.3763737888,3.4755952311914556e-05,-0.5978018044360597
580,3297,264.288511236,39416.081298548,174.52349430690538,3.615705085538567,1.6132934452775236,0.4160375828836104,-1398.1801252015634,37532.37241770721,4.769664783040741,2440.99110136624,0.04523117964380752,1953986.9606124847,3.612229282725214e-05,-1.5835705551753403
581,1207,120.552654248,38247.647880452,151.57975146197978,9.614143364902558,4.267798744954125,0.6219208053186072,-928.0385908339437,34878.11066527689,4.511735696185347,1242.4472696450732,0.08405855834060579,3631329.72031417,3.8286309243107635e-05,-1.351037404996338
582,2065,60.276327124,37093.124384,166.28858586737022,5.465412513054191,2.4735789424766548,0.4908430316326643,-1130.6609772552058,40811.85523851491,4.464695689773801,1695.2780518970762,0.06096311879200627,2633606.731814671,3.303352160937901e-05,0.9472834688153989
583,2747,236.468667948,40570.604795,168.5625975096139,4.46039600601486,1.9394482705652145,0.46163500076944297,-755.9581535434551,30052.225032439732,4.8914087737324,2150.1320934482437,0.0526605110879132,2274934.0789978504,4.218551145178497e-05,-0.2838343883614527
584,1807,310.654916716,40556.694873356,166.8865388526212,6.797804245245036,2.9011443859224553,0.49096166631246146,101.85569422882973,31908.28143112781,4.949464875425069,1686.21325470987,0.06794570370644382,2935254.4001183733,4.586032577892428e-05,4.016325683895806
585,3093,143.735856988,39402.171376904,173.3403115206503,3.8792479232570356,1.7210533958499536,0.41801761317085484,-679.2386392206146,36830.088629720194,4.859208635667272,2343.6381842473156,0.04799447377894278,2073361.2672503283,3.759391597454135e-05,3.6758208585040095
587,1197,41.729764932,34774.80411,139.68147848412517,8.829294145419391,4.419463136725264,0.6266531440272209,-1167.8088453651164,41569.43718712441,4.06459895309159,1137.270527157083,0.08273136116889478,3573994.802496254,3.104173146660966e-05,-0.9968380228865943
588,2706,4.636640548,38243.011239904,167.09992787456096,4.334459646559761,2.0096098251737775,0.48333363951437985,-1155.0413805775722,34445.81635106723,4.738151926196243,2066.334940364866,0.05307921798808538,2293022.217085289,3.7494652641467315e-05,0.78994911176872
589,2768,157.645778632,39416.081298548,170.97835252936417,4.322554669849256,1.9815016191819257,0.43198418710745856,-911.7487851592376,37135.37982897924,4.822379619852603,2113.3334505115954,0.05282136514705488,2281882.9743527705,3.7715050278790036e-05,1.0171241704429375
590,3849,231.8320274,39416.081298548,176.11703640897275,3.10508572220569,1.4037816324054337,0.4076421207302518,-874.9525061777689,32352.77514903486,4.90439362038751,2785.6657158578137,0.040754218804966415,1760582.2523745492,4.0127417545015704e-05,5.222082995392033
591,3249,162.28241918,40565.968154452,175.20346240689523,3.800075121959436,1.6382341853383695,0.3931845383493008,517.9413942179706,34773.72713171725,5.23375453845093,2450.7529616036745,0.049434491083029455,2135570.0147868725,4.248706716240175e-05,4.75524001780894
592,1686,264.288511236,38247.647880452,159.85099962847684,6.863035349603323,3.116272564944812,0.5347417363830501,-670.517188423256,35426.6764024503,4.580048014867528,1492.5975510449073,0.07103028535693719,3068508.327419686,3.666278989253384e-05,0.1835129148696469
593,2019,199.375543564,39411.444658,167.46376406662404,5.903322178673661,2.6163737772092106,0.48887266166422627,-350.0643932833087,33024.49447530289,4.784547476541582,1708.764444314031,0.06481491008159053,2800004.1155247106,4.2059815229946515e-05,3.35257481951686
594,2056,153.009138084,39406.808017452,164.75345508515247,5.813038638579836,2.6127960256094562,0.4659006904999702,-724.3175589542369,38864.74205420301,4.70783142939849,1682.3342679110779,0.06477760184932789,2798392.3998909644,3.402878675399521e-05,3.8615433108034134
595,3700,278.19843288,40565.968154452,177.68125409246528,3.3244621010546584,1.4123266841034388,0.3851399067476164,-506.92339637233664,35267.586833328314,5.124072256455093,2651.6167793872814,0.04473224963587933,1932433.1842699873,4.248895513482538e-05,-0.06041450505416231
596,2075,115.9160137,38247.647880452,162.14823216240993,5.631434726333313,2.7038679006137376,0.45909997700057104,-1635.777221306469,46910.40267115401,4.583077275868441,1581.3420859449534,0.06708842615342049,2898220.009827765,2.9373220186764483e-05,0.3682307322170825
